station_id,station_name,temp,latitude,longitude,avg_trip_count,day_count,coords_x,coords_y
127,Lincoln Ave & Fullerton Ave,45.0,41.9259,-87.6493,16.87142857142857,140,-9757075.444386873,5149886.07808748
127,Lincoln Ave & Fullerton Ave,50.0,41.9259,-87.6493,21.5,146,-9757075.444386873,5149886.07808748
127,Lincoln Ave & Fullerton Ave,55.0,41.9259,-87.6493,27.19,100,-9757075.444386873,5149886.07808748
127,Lincoln Ave & Fullerton Ave,60.0,41.9259,-87.6493,33.847328244274806,131,-9757075.444386873,5149886.07808748
127,Lincoln Ave & Fullerton Ave,65.0,41.9259,-87.6493,39.4635761589404,151,-9757075.444386873,5149886.07808748
127,Lincoln Ave & Fullerton Ave,70.0,41.9259,-87.6493,42.75,200,-9757075.444386873,5149886.07808748
127,Lincoln Ave & Fullerton Ave,75.0,41.9259,-87.6493,43.286407766990294,206,-9757075.444386873,5149886.07808748
127,Lincoln Ave & Fullerton Ave,80.0,41.9259,-87.6493,41.11702127659574,94,-9757075.444386873,5149886.07808748
128,Damen Ave & Chicago Ave,30.0,41.8958,-87.6772,11.32283464566929,127,-9760181.258180005,5145383.546494487
128,Damen Ave & Chicago Ave,35.0,41.8958,-87.6772,12.509316770186336,161,-9760181.258180005,5145383.546494487
128,Damen Ave & Chicago Ave,40.0,41.8958,-87.6772,16.40506329113924,158,-9760181.258180005,5145383.546494487
128,Damen Ave & Chicago Ave,45.0,41.8958,-87.6772,19.53103448275862,145,-9760181.258180005,5145383.546494487
128,Damen Ave & Chicago Ave,50.0,41.8958,-87.6772,23.59731543624161,149,-9760181.258180005,5145383.546494487
128,Damen Ave & Chicago Ave,55.0,41.8958,-87.6772,27.761904761904763,105,-9760181.258180005,5145383.546494487
128,Damen Ave & Chicago Ave,60.0,41.8958,-87.6772,33.23972602739726,146,-9760181.258180005,5145383.546494487
128,Damen Ave & Chicago Ave,65.0,41.8958,-87.6772,37.886792452830186,159,-9760181.258180005,5145383.546494487
128,Damen Ave & Chicago Ave,70.0,41.8958,-87.6772,41.51627906976744,215,-9760181.258180005,5145383.546494487
128,Damen Ave & Chicago Ave,75.0,41.8958,-87.6772,42.85067873303167,221,-9760181.258180005,5145383.546494487
128,Damen Ave & Chicago Ave,80.0,41.8958,-87.6772,42.24752475247525,101,-9760181.258180005,5145383.546494487
129,Blue Island Ave & 18th St,30.0,41.8576,-87.6615,6.937007874015748,127,-9758433.542174552,5139672.424466128
129,Blue Island Ave & 18th St,35.0,41.8576,-87.6615,7.69811320754717,159,-9758433.542174552,5139672.424466128
129,Blue Island Ave & 18th St,40.0,41.8576,-87.6615,8.89873417721519,158,-9758433.542174552,5139672.424466128
129,Blue Island Ave & 18th St,45.0,41.8576,-87.6615,10.227586206896552,145,-9758433.542174552,5139672.424466128
129,Blue Island Ave & 18th St,50.0,41.8576,-87.6615,12.187919463087248,149,-9758433.542174552,5139672.424466128
129,Blue Island Ave & 18th St,55.0,41.8576,-87.6615,13.380952380952381,105,-9758433.542174552,5139672.424466128
129,Blue Island Ave & 18th St,60.0,41.8576,-87.6615,15.054054054054054,148,-9758433.542174552,5139672.424466128
129,Blue Island Ave & 18th St,65.0,41.8576,-87.6615,17.354037267080745,161,-9758433.542174552,5139672.424466128
129,Blue Island Ave & 18th St,70.0,41.8576,-87.6615,18.12727272727273,220,-9758433.542174552,5139672.424466128
129,Blue Island Ave & 18th St,75.0,41.8576,-87.6615,19.642533936651585,221,-9758433.542174552,5139672.424466128
129,Blue Island Ave & 18th St,80.0,41.8576,-87.6615,20.316831683168317,101,-9758433.542174552,5139672.424466128
130,Damen Ave & Division St,30.0,41.9033,-87.6784,10.031496062992126,127,-9760314.841568958,5146505.241171009
130,Damen Ave & Division St,35.0,41.9033,-87.6784,12.58125,160,-9760314.841568958,5146505.241171009
130,Damen Ave & Division St,40.0,41.9033,-87.6784,15.481012658227849,158,-9760314.841568958,5146505.241171009
130,Damen Ave & Division St,45.0,41.9033,-87.6784,18.90344827586207,145,-9760314.841568958,5146505.241171009
130,Damen Ave & Division St,50.0,41.9033,-87.6784,22.86577181208054,149,-9760314.841568958,5146505.241171009
130,Damen Ave & Division St,55.0,41.9033,-87.6784,28.076190476190476,105,-9760314.841568958,5146505.241171009
130,Damen Ave & Division St,60.0,41.9033,-87.6784,33.0472972972973,148,-9760314.841568958,5146505.241171009
130,Damen Ave & Division St,65.0,41.9033,-87.6784,38.35403726708075,161,-9760314.841568958,5146505.241171009
130,Damen Ave & Division St,70.0,41.9033,-87.6784,41.47945205479452,219,-9760314.841568958,5146505.241171009
130,Damen Ave & Division St,75.0,41.9033,-87.6784,41.8235294117647,221,-9760314.841568958,5146505.241171009
130,Damen Ave & Division St,80.0,41.9033,-87.6784,37.99009900990099,101,-9760314.841568958,5146505.241171009
131,Lincoln Ave & Belmont Ave,30.0,41.9394,-87.6684,6.341463414634147,123,-9759201.646661025,5151906.175940035
131,Lincoln Ave & Belmont Ave,35.0,41.9394,-87.6684,7.329113924050633,158,-9759201.646661025,5151906.175940035
131,Lincoln Ave & Belmont Ave,40.0,41.9394,-87.6684,9.318471337579618,157,-9759201.646661025,5151906.175940035
131,Lincoln Ave & Belmont Ave,45.0,41.9394,-87.6684,11.37062937062937,143,-9759201.646661025,5151906.175940035
131,Lincoln Ave & Belmont Ave,50.0,41.9394,-87.6684,13.973154362416107,149,-9759201.646661025,5151906.175940035
131,Lincoln Ave & Belmont Ave,55.0,41.9394,-87.6684,16.320388349514563,103,-9759201.646661025,5151906.175940035
131,Lincoln Ave & Belmont Ave,60.0,41.9394,-87.6684,20.364285714285714,140,-9759201.646661025,5151906.175940035
131,Lincoln Ave & Belmont Ave,65.0,41.9394,-87.6684,25.493506493506494,154,-9759201.646661025,5151906.175940035
131,Lincoln Ave & Belmont Ave,70.0,41.9394,-87.6684,27.70646766169154,201,-9759201.646661025,5151906.175940035
131,Lincoln Ave & Belmont Ave,75.0,41.9394,-87.6684,29.57560975609756,205,-9759201.646661025,5151906.175940035
131,Lincoln Ave & Belmont Ave,80.0,41.9394,-87.6684,28.726315789473684,95,-9759201.646661025,5151906.175940035
132,Wentworth Ave & 24th St (Temp),30.0,41.8501,-87.6321,1.6703296703296704,91,-9755160.749145228,5138551.531597854
132,Wentworth Ave & 24th St (Temp),35.0,41.8501,-87.6321,2.009259259259259,108,-9755160.749145228,5138551.531597854
132,Wentworth Ave & 24th St (Temp),40.0,41.8501,-87.6321,2.4322033898305087,118,-9755160.749145228,5138551.531597854
132,Wentworth Ave & 24th St (Temp),45.0,41.8501,-87.6321,2.941666666666667,120,-9755160.749145228,5138551.531597854
132,Wentworth Ave & 24th St (Temp),50.0,41.8501,-87.6321,3.3435114503816794,131,-9755160.749145228,5138551.531597854
132,Wentworth Ave & 24th St (Temp),55.0,41.8501,-87.6321,3.816326530612245,98,-9755160.749145228,5138551.531597854
132,Wentworth Ave & 24th St (Temp),60.0,41.8501,-87.6321,5.125,136,-9755160.749145228,5138551.531597854
132,Wentworth Ave & 24th St (Temp),65.0,41.8501,-87.6321,5.894736842105263,152,-9755160.749145228,5138551.531597854
132,Wentworth Ave & 24th St (Temp),70.0,41.8501,-87.6321,6.64,200,-9755160.749145228,5138551.531597854
132,Wentworth Ave & 24th St (Temp),75.0,41.8501,-87.6321,6.390476190476191,210,-9755160.749145228,5138551.531597854
132,Wentworth Ave & 24th St (Temp),80.0,41.8501,-87.6321,6.322916666666667,96,-9755160.749145228,5138551.531597854
133,Kingsbury St & Kinzie St,30.0,41.8892,-87.6385,52.14772727272727,88,-9755873.193886304,5144396.564135793
133,Kingsbury St & Kinzie St,35.0,41.8892,-87.6385,53.41025641025641,117,-9755873.193886304,5144396.564135793
133,Kingsbury St & Kinzie St,40.0,41.8892,-87.6385,57.5945945945946,111,-9755873.193886304,5144396.564135793
133,Kingsbury St & Kinzie St,45.0,41.8892,-87.6385,68.78787878787878,99,-9755873.193886304,5144396.564135793
133,Kingsbury St & Kinzie St,50.0,41.8892,-87.6385,82.44444444444444,108,-9755873.193886304,5144396.564135793
133,Kingsbury St & Kinzie St,55.0,41.8892,-87.6385,95.41428571428571,70,-9755873.193886304,5144396.564135793
133,Kingsbury St & Kinzie St,60.0,41.8892,-87.6385,100.19047619047619,105,-9755873.193886304,5144396.564135793
133,Kingsbury St & Kinzie St,65.0,41.8892,-87.6385,113.61111111111111,108,-9755873.193886304,5144396.564135793
133,Kingsbury St & Kinzie St,70.0,41.8892,-87.6385,121.26415094339623,159,-9755873.193886304,5144396.564135793
133,Kingsbury St & Kinzie St,75.0,41.8892,-87.6385,129.47337278106508,169,-9755873.193886304,5144396.564135793
133,Kingsbury St & Kinzie St,80.0,41.8892,-87.6385,135.63095238095238,84,-9755873.193886304,5144396.564135793
134,Peoria St & Jackson Blvd,30.0,41.8776,-87.6496,21.0078125,128,-9757108.840234112,5142662.114945343
134,Peoria St & Jackson Blvd,35.0,41.8776,-87.6496,21.167701863354036,161,-9757108.840234112,5142662.114945343
134,Peoria St & Jackson Blvd,40.0,41.8776,-87.6496,24.664556962025316,158,-9757108.840234112,5142662.114945343
134,Peoria St & Jackson Blvd,45.0,41.8776,-87.6496,29.82758620689655,145,-9757108.840234112,5142662.114945343
134,Peoria St & Jackson Blvd,50.0,41.8776,-87.6496,38.16216216216216,148,-9757108.840234112,5142662.114945343
134,Peoria St & Jackson Blvd,55.0,41.8776,-87.6496,44.51428571428571,105,-9757108.840234112,5142662.114945343
